"lotr" "premium" "age" "genre_likes" "actor_likes" "similar_user_ratings" "mean_time_genre" "user_time" "user_day" "user_device" "fam_members" "country"
0 "Standard" 29 1 2 0.49 120.8 "Evening" "Wednesday" "TV" 2 "UK"
0 "Standard" 25 1 6 0.67 164.5 "Evening" "Thursday" "TV" 3 "FR"
0 "Standard" 34 2 2 0.93 133.4 "Afternoon" "Sunday" "Mobile Device" 4 "UK"
0 "Standard" 23 0 3 0.52 60.4 "Evening" "Saturday" "TV" 1 "DE"
0 "Standard" 23 3 2 0.89 108.5 "Evening" "Wednesday" "TV" 2 "US"
1 "Standard" 33 0 2 0.95 191.6 "Afternoon" "Sunday" "PC" 2 "UK"
0 "Standard" 17 3 2 0.96 124.5 "Evening" "Saturday" "TV" 1 "UK"
0 "Standard" 42 2 4 0.88 66.8 "Morning" "Monday" "TV" 0 "MX"
0 "Standard" 48 2 3 0.7 180.3 "Afternoon" "Thursday" "Mobile Device" 0 "JP"
0 "Standard" 24 3 4 0.48 147.6 "Evening" "Sunday" "Mobile Device" 5 "JP"
0 "Standard" 43 1 3 0.4 128.3 "Evening" "Saturday" "Gaming Device" 1 "US"
0 "Standard" 24 1 4 0.4 32.3 "Evening" "Wednesday" "TV" 2 "US"
0 "Standard" 38 1 2 0.57 211 "Morning" "Wednesday" "TV" 1 "US"
0 "Premium" 30 1 4 0.74 54.3 "Evening" "Tuesday" "TV" 1 "MX"
0 "Standard" 41 4 1 0.51 0 "Evening" "Sunday" "TV" 3 "NZ"
0 "Standard" 27 1 2 0.6 116.5 "Afternoon" "Sunday" "PC" 2 "DE"
1 "Standard" 30 1 3 0.73 0 "Evening" "Sunday" "TV" 1 "DE"
0 "Standard" 28 1 6 0.69 119.4 "Evening" "Sunday" "TV" 1 "US"
1 "Standard" 39 0 1 0.79 62 "Evening" "Saturday" "TV" 1 "MX"
0 "Premium" 22 3 4 0.77 163.8 "Morning" "Monday" "TV" 1 "UK"
0 "Standard" 22 5 2 0.48 51 "Evening" "Saturday" "TV" 6 "FR"
0 "Premium" 38 4 5 0.79 143.2 "Evening" "Thursday" "TV" 2 "DE"
0 "Standard" 37 5 3 0.58 67.7 "Evening" "Wednesday" "Gaming Device" 2 "MX"
0 "Standard" 36 1 4 0.57 138.4 "Evening" "Monday" "Gaming Device" 2 "FR"
1 "Standard" 31 2 1 0.69 141.9 "Afternoon" "Sunday" "TV" 1 "DE"
0 "Standard" 30 3 3 0.84 144.5 "Evening" "Thursday" "TV" 3 "DE"
0 "Standard" 28 3 1 0.6 102.2 "Afternoon" "Thursday" "TV" 5 "US"
0 "Standard" 23 3 5 0.42 115.5 "Evening" "Sunday" "Mobile Device" 4 "FR"
1 "Standard" 33 1 5 0.79 200.7 "Evening" "Friday" "TV" 4 "DE"
0 "Standard" 30 1 7 0.41 107.9 "Evening" "Monday" "TV" 1 "MX"
1 "Standard" 18 3 2 0.95 135.6 "Evening" "Saturday" "TV" 3 "UK"
0 "Standard" 25 3 2 0.75 117.8 "Evening" "Friday" "TV" 4 "US"
0 "Standard" 35 2 1 0.72 90.7 "Evening" "Tuesday" "Gaming Device" 2 "NZ"
1 "Standard" 22 4 2 0.85 124.4 "Evening" "Thursday" "TV" 3 "US"
0 "Standard" 22 3 2 0.46 87.7 "Afternoon" "Tuesday" "PC" 5 "DE"
1 "Premium" 21 1 4 0.86 162.1 "Evening" "Friday" "TV" 6 "US"
0 "Standard" 19 1 2 0.98 64.7 "Evening" "Tuesday" "TV" 2 "NZ"
0 "Standard" 25 0 3 0.54 72.8 "Evening" "Wednesday" "TV" 3 "US"
0 "Standard" 20 2 4 0.67 183.3 "Morning" "Monday" "TV" 2 "MX"
0 "Standard" 31 1 4 0.94 150.7 "Evening" "Sunday" "TV" 1 "US"
0 "Premium" 23 2 6 0.68 123.5 "Afternoon" "Wednesday" "Mobile Device" 3 "DE"
0 "Standard" 31 6 1 0.81 64.7 "Afternoon" "Thursday" "TV" 0 "US"
1 "Standard" 37 4 3 0.96 208.2 "Evening" "Saturday" "PC" 1 "MX"
0 "Premium" 36 1 1 0.45 162.1 "Afternoon" "Tuesday" "TV" 0 "MX"
0 "Premium" 33 3 4 0.23 20.2 "Afternoon" "Monday" "TV" 2 "DE"
0 "Standard" 20 4 4 0.38 160.7 "Evening" "Friday" "TV" 3 "FR"
0 "Standard" 29 0 2 0.64 41.9 "Evening" "Saturday" "Mobile Device" 5 "FR"
0 "Standard" 42 2 3 0.77 151.3 "Evening" "Sunday" "TV" 2 "FR"
0 "Standard" 22 5 5 0.84 95.5 "Afternoon" "Monday" "Mobile Device" 2 "FR"
0 "Standard" 32 1 6 0.63 169.1 "Evening" "Monday" "PC" 2 "UK"
0 "Standard" 29 4 2 0.37 146.1 "Evening" "Monday" "TV" 0 "US"
0 "Standard" 19 1 4 0.75 92.5 "Evening" "Sunday" "Mobile Device" 1 "DE"
0 "Standard" 24 1 5 0.43 125.7 "Evening" "Thursday" "Mobile Device" 4 "UK"
1 "Standard" 33 2 5 0.81 140.7 "Evening" "Sunday" "TV" 3 "DE"
0 "Standard" 30 3 5 0.6 153.2 "Afternoon" "Saturday" "TV" 4 "NZ"
0 "Standard" 27 1 1 0.81 209.3 "Evening" "Sunday" "Mobile Device" 2 "US"
0 "Standard" 33 1 2 0.77 124.8 "Afternoon" "Wednesday" "TV" 3 "MX"
1 "Premium" 34 1 5 0.73 140.3 "Evening" "Sunday" "TV" 2 "UK"
1 "Standard" 32 2 3 0.99 55.9 "Afternoon" "Sunday" "TV" 4 "UK"
1 "Standard" 28 2 2 0.89 98.4 "Evening" "Friday" "TV" 1 "US"
0 "Standard" 40 4 5 0.67 197.3 "Morning" "Thursday" "Gaming Device" 2 "MX"
0 "Standard" 21 1 3 0.82 52.1 "Evening" "Wednesday" "TV" 2 "JP"
0 "Standard" 25 3 4 0.84 110.1 "Evening" "Thursday" "Mobile Device" 3 "NZ"
0 "Standard" 24 1 5 0.71 149.7 "Evening" "Monday" "TV" 2 "UK"
0 "Premium" 44 1 4 0.81 116.3 "Evening" "Wednesday" "Gaming Device" 1 "US"
0 "Standard" 19 2 2 0.75 137.2 "Afternoon" "Monday" "PC" 2 "DE"
0 "Standard" 19 2 5 0.94 59.5 "Evening" "Sunday" "TV" 3 "MX"
0 "Standard" 26 1 5 0.66 91.5 "Evening" "Saturday" "TV" 1 "UK"
0 "Standard" 37 3 4 0.45 64 "Evening" "Sunday" "TV" 2 "UK"
0 "Standard" 38 1 4 0.69 146.4 "Evening" "Tuesday" "TV" 2 "UK"
0 "Standard" 34 1 4 0.47 178.3 "Afternoon" "Friday" "TV" 1 "US"
0 "Standard" 27 0 1 1 22.1 "Evening" "Wednesday" "TV" 4 "MX"
0 "Standard" 23 2 1 0.57 61 "Evening" "Wednesday" "TV" 1 "MX"
0 "Standard" 30 4 5 0.66 93.5 "Morning" "Monday" "TV" 2 "FR"
0 "Premium" 30 0 1 0.61 237.2 "Afternoon" "Thursday" "TV" 3 "MX"
0 "Standard" 40 2 2 0.59 121.8 "Evening" "Monday" "TV" 1 "MX"
0 "Standard" 34 1 2 0.58 11.5 "Afternoon" "Monday" "TV" 0 "US"
1 "Premium" 33 1 1 0.85 121.5 "Afternoon" "Thursday" "PC" 0 "US"
0 "Premium" 27 4 4 0.93 79.1 "Evening" "Saturday" "TV" 3 "US"
0 "Standard" 32 1 6 0.69 120.5 "Evening" "Wednesday" "TV" 1 "FR"
0 "Standard" 35 4 4 0.58 87.8 "Evening" "Sunday" "TV" 4 "FR"
1 "Standard" 23 1 5 0.9 62.4 "Evening" "Saturday" "TV" 2 "US"
0 "Standard" 21 1 4 0.61 139.5 "Evening" "Sunday" "Mobile Device" 4 "MX"
0 "Standard" 42 3 2 0.5 169.6 "Evening" "Sunday" "TV" 2 "US"
0 "Standard" 25 2 6 0.61 78.4 "Afternoon" "Friday" "TV" 2 "US"
0 "Premium" 29 1 2 0.54 191.8 "Evening" "Thursday" "TV" 4 "UK"
0 "Standard" 34 1 4 0.59 126.1 "Evening" "Saturday" "TV" 3 "US"
0 "Standard" 42 1 6 0.8 79.1 "Evening" "Wednesday" "Mobile Device" 2 "UK"
0 "Standard" 37 1 3 0.27 125 "Morning" "Wednesday" "Gaming Device" 1 "DE"
1 "Premium" 23 3 2 0.78 163.8 "Evening" "Tuesday" "TV" 0 "MX"
1 "Premium" 34 1 3 0.82 126.5 "Evening" "Sunday" "TV" 4 "UK"
0 "Standard" 28 1 3 0.62 33 "Evening" "Sunday" "TV" 3 "US"
1 "Premium" 31 2 7 0.72 223.2 "Evening" "Sunday" "Mobile Device" 3 "US"
0 "Standard" 50 0 3 0.37 118.2 "Evening" "Sunday" "TV" 1 "US"
1 "Standard" 24 1 5 0.82 132.6 "Evening" "Sunday" "TV" 2 "FR"
0 "Standard" 19 1 0 0.83 113.6 "Evening" "Thursday" "TV" 3 "US"
0 "Standard" 44 2 3 0.92 200.2 "Afternoon" "Monday" "TV" 1 "UK"
0 "Standard" 31 2 0 0.88 74.2 "Evening" "Wednesday" "TV" 2 "UK"
0 "Standard" 18 1 4 0.33 161.6 "Morning" "Tuesday" "TV" 5 "UK"
0 "Standard" 18 1 5 0.89 34.1 "Morning" "Friday" "PC" 0 "NZ"
0 "Standard" 38 2 8 0.73 39.1 "Afternoon" "Saturday" "TV" 4 "UK"
0 "Standard" 28 4 3 0.57 98.6 "Afternoon" "Wednesday" "TV" 3 "DE"
1 "Standard" 43 4 3 0.98 242.3 "Afternoon" "Saturday" "TV" 1 "MX"
0 "Standard" 42 0 4 0.87 37.2 "Evening" "Sunday" "TV" 0 "US"
0 "Standard" 43 4 5 0.52 90.3 "Evening" "Monday" "TV" 2 "FR"
0 "Standard" 22 1 3 0.84 88.3 "Evening" "Friday" "Mobile Device" 1 "MX"
0 "Standard" 34 2 2 0.45 110.5 "Evening" "Friday" "TV" 0 "NZ"
0 "Standard" 22 2 1 0.5 122.7 "Afternoon" "Saturday" "Gaming Device" 4 "FR"
0 "Standard" 25 1 2 0.54 82.7 "Evening" "Saturday" "TV" 1 "MX"
0 "Premium" 32 3 2 0.54 26.9 "Afternoon" "Wednesday" "Gaming Device" 0 "DE"
0 "Standard" 14 1 4 0.97 139 "Evening" "Thursday" "Gaming Device" 1 "DE"
0 "Premium" 20 3 3 0.65 96.5 "Morning" "Tuesday" "TV" 3 "FR"
0 "Standard" 45 1 2 0.72 189.6 "Afternoon" "Thursday" "TV" 2 "US"
0 "Standard" 38 1 3 0.56 241.7 "Afternoon" "Tuesday" "TV" 3 "UK"
1 "Standard" 34 2 2 0.85 99.8 "Evening" "Saturday" "TV" 1 "NZ"
0 "Premium" 49 2 3 0.36 27.6 "Afternoon" "Friday" "TV" 3 "US"
0 "Standard" 26 2 2 0.2 0 "Afternoon" "Wednesday" "Mobile Device" 1 "NZ"
0 "Standard" 29 3 3 0.45 232 "Afternoon" "Thursday" "TV" 3 "NZ"
0 "Premium" 18 1 3 0.97 174.2 "Evening" "Tuesday" "TV" 1 "US"
0 "Standard" 35 2 4 0.27 146.6 "Afternoon" "Wednesday" "TV" 4 "US"
0 "Premium" 32 2 1 0.55 44.6 "Evening" "Friday" "TV" 2 "DE"
0 "Standard" 25 6 0 0.36 139.8 "Evening" "Friday" "TV" 4 "DE"
0 "Standard" 42 3 2 0.34 269.4 "Evening" "Saturday" "TV" 0 "MX"
0 "Standard" 30 2 2 0.56 27.4 "Evening" "Wednesday" "PC" 5 "MX"
0 "Standard" 22 2 4 0.33 176.2 "Afternoon" "Friday" "TV" 4 "FR"
0 "Standard" 24 3 1 0.59 120.5 "Morning" "Tuesday" "Mobile Device" 1 "DE"
1 "Standard" 39 1 7 0.82 165.9 "Evening" "Monday" "TV" 2 "US"
0 "Standard" 50 2 2 0.8 93.7 "Evening" "Friday" "TV" 2 "US"
0 "Standard" 24 0 2 0.56 63.9 "Evening" "Wednesday" "Mobile Device" 1 "US"
0 "Standard" 38 2 3 0.71 35.1 "Evening" "Sunday" "TV" 1 "FR"
0 "Standard" 41 2 1 0.64 97.4 "Afternoon" "Saturday" "Mobile Device" 3 "NZ"
0 "Standard" 37 4 2 0.49 133.9 "Evening" "Thursday" "TV" 1 "MX"
0 "Standard" 26 3 1 0.64 145.5 "Morning" "Sunday" "TV" 1 "UK"
0 "Standard" 18 1 2 0.63 71.2 "Evening" "Thursday" "TV" 0 "MX"
0 "Standard" 24 0 4 0.54 253.6 "Afternoon" "Tuesday" "TV" 4 "US"
0 "Standard" 29 0 3 0.71 112.7 "Afternoon" "Sunday" "Mobile Device" 2 "UK"
1 "Standard" 26 1 5 0.91 164.9 "Evening" "Sunday" "Gaming Device" 1 "DE"
1 "Standard" 23 0 4 0.87 136.7 "Evening" "Sunday" "TV" 1 "NZ"
0 "Standard" 35 2 5 0.47 166 "Afternoon" "Saturday" "Mobile Device" 8 "FR"
0 "Standard" 32 3 2 0.52 120.7 "Afternoon" "Saturday" "TV" 5 "FR"
1 "Standard" 23 2 1 0.72 219.8 "Evening" "Saturday" "TV" 2 "DE"
0 "Standard" 29 5 4 0.94 158.8 "Evening" "Saturday" "Gaming Device" 2 "US"
0 "Standard" 41 1 0 0.34 149.1 "Afternoon" "Sunday" "TV" 2 "US"
1 "Standard" 41 1 2 0.71 120.4 "Evening" "Sunday" "TV" 0 "FR"
0 "Standard" 33 2 2 0.34 233.6 "Evening" "Saturday" "TV" 1 "MX"
1 "Standard" 37 2 3 0.94 190 "Afternoon" "Saturday" "TV" 1 "US"
0 "Standard" 20 3 0 0.6 65.1 "Afternoon" "Sunday" "TV" 1 "UK"
1 "Standard" 36 0 5 0.79 77.6 "Morning" "Tuesday" "TV" 1 "MX"
0 "Standard" 21 4 3 0.59 98.8 "Evening" "Monday" "Gaming Device" 4 "FR"
0 "Standard" 24 3 1 0.42 142.3 "Evening" "Wednesday" "Mobile Device" 1 "US"
1 "Standard" 21 2 2 0.85 79.1 "Evening" "Thursday" "TV" 4 "NZ"
1 "Standard" 40 2 6 0.93 137.2 "Evening" "Sunday" "TV" 1 "UK"
0 "Standard" 33 3 5 0.78 139.1 "Evening" "Monday" "TV" 3 "DE"
0 "Standard" 37 2 4 0.6 103.4 "Afternoon" "Monday" "Gaming Device" 2 "JP"
0 "Premium" 34 0 4 0.29 211.3 "Evening" "Sunday" "TV" 0 "UK"
1 "Standard" 32 3 2 0.97 189.1 "Evening" "Wednesday" "TV" 3 "US"
0 "Premium" 33 1 4 0.42 130.8 "Evening" "Friday" "TV" 2 "FR"
0 "Standard" 26 0 2 0.75 122.6 "Afternoon" "Sunday" "TV" 0 "DE"
0 "Standard" 39 1 6 0.62 89.7 "Evening" "Tuesday" "Gaming Device" 1 "MX"
1 "Standard" 22 3 0 0.98 69 "Evening" "Tuesday" "TV" 1 "UK"
0 "Standard" 36 2 4 0.6 76.6 "Evening" "Monday" "TV" 4 "US"
0 "Standard" 33 3 2 0.77 78.4 "Evening" "Saturday" "Mobile Device" 2 "UK"
0 "Premium" 28 1 1 0.64 58.5 "Morning" "Tuesday" "TV" 3 "US"
1 "Standard" 33 5 3 0.84 162 "Evening" "Sunday" "TV" 2 "US"
1 "Premium" 33 3 2 0.69 157.2 "Evening" "Saturday" "TV" 3 "MX"
0 "Standard" 25 1 1 0.75 82.9 "Afternoon" "Sunday" "Mobile Device" 2 "MX"
1 "Standard" 36 2 5 0.76 102.3 "Afternoon" "Saturday" "TV" 0 "MX"
0 "Standard" 35 2 7 0.76 141.8 "Evening" "Wednesday" "TV" 2 "NZ"
1 "Standard" 21 0 3 0.94 121 "Evening" "Sunday" "TV" 3 "MX"
0 "Premium" 27 1 4 0.55 135.3 "Evening" "Thursday" "Mobile Device" 4 "FR"
0 "Standard" 40 5 0 0.93 108.3 "Evening" "Wednesday" "PC" 2 "US"
0 "Premium" 24 5 3 0.72 92.7 "Afternoon" "Saturday" "Gaming Device" 0 "DE"
0 "Standard" 52 2 0 0.99 177.1 "Afternoon" "Saturday" "TV" 1 "US"
1 "Standard" 26 2 1 0.96 214.1 "Evening" "Friday" "TV" 2 "FR"
0 "Standard" 27 1 2 0.42 232.8 "Evening" "Sunday" "Mobile Device" 1 "US"
0 "Standard" 25 1 4 0.75 183.7 "Afternoon" "Wednesday" "TV" 0 "DE"
0 "Standard" 38 1 4 0.49 174 "Evening" "Sunday" "PC" 2 "US"
0 "Standard" 31 5 1 0.46 159.7 "Afternoon" "Sunday" "TV" 2 "US"
1 "Premium" 30 0 0 0.88 184.8 "Evening" "Sunday" "TV" 0 "US"
1 "Standard" 16 3 4 0.59 181.1 "Evening" "Sunday" "TV" 1 "US"
0 "Standard" 36 1 2 0.44 187 "Morning" "Sunday" "TV" 0 "US"
1 "Standard" 25 3 4 0.74 206 "Afternoon" "Monday" "PC" 0 "MX"
0 "Premium" 29 1 5 0.87 176.5 "Afternoon" "Thursday" "TV" 1 "US"
1 "Standard" 31 2 2 0.67 196.7 "Afternoon" "Saturday" "TV" 0 "MX"
0 "Standard" 29 2 6 0.9 41.6 "Evening" "Tuesday" "TV" 3 "MX"
0 "Standard" 26 1 8 0.39 227.1 "Afternoon" "Sunday" "Mobile Device" 0 "DE"
0 "Premium" 26 2 2 0.51 77 "Afternoon" "Friday" "Mobile Device" 0 "UK"
1 "Standard" 27 3 5 0.58 208.8 "Evening" "Thursday" "TV" 0 "US"
0 "Standard" 25 1 3 0.52 87.8 "Evening" "Friday" "PC" 1 "US"
0 "Standard" 29 1 1 0.56 136.3 "Evening" "Tuesday" "TV" 2 "UK"
1 "Standard" 36 5 6 0.92 124.7 "Evening" "Thursday" "PC" 4 "DE"
0 "Standard" 19 1 5 0.34 118.9 "Afternoon" "Saturday" "TV" 1 "MX"
0 "Standard" 24 1 2 0.76 173.8 "Evening" "Wednesday" "Mobile Device" 3 "UK"
0 "Standard" 30 1 3 0.84 144.1 "Morning" "Sunday" "TV" 2 "FR"
0 "Premium" 37 3 1 0.93 62.2 "Evening" "Saturday" "Mobile Device" 0 "UK"
0 "Premium" 23 7 1 0.45 199.6 "Evening" "Monday" "Gaming Device" 0 "US"
0 "Standard" 21 1 4 0.5 116.7 "Evening" "Sunday" "TV" 0 "MX"
0 "Standard" 57 2 5 0.93 7.2 "Evening" "Saturday" "TV" 1 "DE"
0 "Premium" 42 5 2 0.65 69.1 "Afternoon" "Sunday" "Mobile Device" 2 "JP"
0 "Standard" 24 1 3 0.41 65.6 "Afternoon" "Tuesday" "TV" 4 "DE"
1 "Premium" 26 3 7 0.9 94.2 "Evening" "Tuesday" "TV" 0 "NZ"
0 "Standard" 30 1 5 0.7 170.2 "Evening" "Saturday" "TV" 2 "US"
0 "Standard" 20 2 4 0.26 153.8 "Morning" "Friday" "TV" 3 "DE"
0 "Standard" 19 2 5 0.83 136.2 "Afternoon" "Tuesday" "TV" 1 "US"
0 "Premium" 34 0 6 0.79 68.8 "Evening" "Wednesday" "TV" 1 "FR"
0 "Standard" 23 1 4 0.87 143.6 "Evening" "Monday" "TV" 2 "DE"
0 "Standard" 26 6 3 0.44 174.2 "Evening" "Wednesday" "TV" 2 "MX"
0 "Standard" 24 5 4 0.75 132.6 "Evening" "Saturday" "PC" 0 "UK"
0 "Premium" 27 2 3 0.62 178.7 "Afternoon" "Saturday" "TV" 2 "UK"
0 "Standard" 27 2 3 0.55 78.4 "Afternoon" "Saturday" "TV" 2 "US"
0 "Standard" 28 5 2 0.37 151 "Morning" "Wednesday" "TV" 0 "NZ"
0 "Premium" 27 2 5 0.65 243.6 "Evening" "Wednesday" "TV" 1 "US"
0 "Standard" 23 3 4 0.53 151.3 "Afternoon" "Sunday" "TV" 2 "MX"
1 "Premium" 39 3 4 0.74 262.7 "Afternoon" "Monday" "TV" 4 "MX"
1 "Standard" 31 3 3 0.83 185.3 "Afternoon" "Sunday" "Mobile Device" 2 "US"
0 "Standard" 29 2 4 0.95 47.2 "Afternoon" "Sunday" "Mobile Device" 2 "US"
0 "Standard" 32 0 3 0.54 125.5 "Evening" "Sunday" "TV" 1 "UK"
0 "Standard" 35 1 2 0.72 48.6 "Evening" "Sunday" "TV" 2 "UK"
0 "Premium" 22 1 4 0.93 34.7 "Afternoon" "Wednesday" "TV" 5 "US"
1 "Standard" 25 3 4 0.88 93.3 "Afternoon" "Saturday" "TV" 1 "JP"
0 "Standard" 27 1 3 0.68 128.5 "Evening" "Friday" "TV" 1 "UK"
0 "Standard" 41 2 2 0.67 109.2 "Evening" "Friday" "Gaming Device" 2 "UK"
0 "Standard" 16 1 1 0.21 47.1 "Evening" "Saturday" "TV" 3 "UK"
0 "Standard" 27 5 4 0.6 120.6 "Evening" "Thursday" "TV" 1 "MX"
0 "Standard" 22 3 6 0.76 153.7 "Evening" "Sunday" "TV" 5 "UK"
0 "Standard" 27 2 3 0.73 128.2 "Morning" "Thursday" "TV" 1 "NZ"
1 "Standard" 39 1 6 0.97 201.5 "Evening" "Wednesday" "TV" 0 "US"
0 "Standard" 39 0 1 0.81 218.5 "Morning" "Friday" "TV" 0 "DE"
1 "Premium" 31 3 4 0.95 103.2 "Evening" "Wednesday" "TV" 1 "US"
0 "Premium" 22 0 3 0.9 133.5 "Evening" "Saturday" "TV" 0 "US"
0 "Standard" 38 2 3 0.5 132.8 "Afternoon" "Thursday" "TV" 3 "UK"
1 "Standard" 25 1 3 0.73 142 "Evening" "Sunday" "TV" 0 "US"
0 "Standard" 30 0 1 0.76 110.6 "Afternoon" "Friday" "TV" 3 "FR"
0 "Premium" 30 1 2 0.87 89.4 "Morning" "Wednesday" "TV" 2 "US"
0 "Standard" 44 0 1 0.62 103.5 "Afternoon" "Saturday" "TV" 3 "UK"
0 "Standard" 31 2 5 0.67 36.1 "Evening" "Saturday" "TV" 4 "US"
0 "Standard" 17 2 1 0.83 69.1 "Evening" "Wednesday" "Gaming Device" 1 "DE"
0 "Standard" 48 3 5 0.56 157.9 "Evening" "Thursday" "TV" 2 "FR"
1 "Standard" 42 3 1 0.93 50.7 "Evening" "Saturday" "TV" 3 "US"
0 "Standard" 30 2 4 0.56 110.2 "Afternoon" "Wednesday" "TV" 2 "UK"
0 "Standard" 21 4 2 0.81 142.5 "Evening" "Thursday" "TV" 3 "MX"
0 "Standard" 33 2 2 0.56 48.4 "Evening" "Saturday" "TV" 1 "JP"
0 "Standard" 32 3 7 0.9 72 "Afternoon" "Monday" "Gaming Device" 1 "DE"
0 "Standard" 45 2 3 0.6 142.9 "Evening" "Sunday" "Mobile Device" 2 "US"
0 "Standard" 35 3 5 0.59 71.3 "Evening" "Friday" "Mobile Device" 2 "FR"
1 "Standard" 32 1 3 0.98 164.2 "Afternoon" "Sunday" "TV" 0 "US"
0 "Standard" 26 6 6 0.44 219.3 "Afternoon" "Friday" "Gaming Device" 3 "NZ"
0 "Standard" 37 3 6 0.38 103.8 "Evening" "Thursday" "TV" 1 "MX"
0 "Standard" 31 4 3 0.96 123.8 "Evening" "Saturday" "TV" 4 "UK"
0 "Standard" 28 1 2 0.37 0 "Afternoon" "Monday" "Gaming Device" 1 "FR"
1 "Premium" 27 3 1 0.82 96.3 "Evening" "Thursday" "TV" 2 "NZ"
0 "Standard" 18 3 1 0.56 149 "Evening" "Tuesday" "TV" 2 "FR"
0 "Standard" 23 1 5 0.47 116 "Afternoon" "Saturday" "Mobile Device" 1 "US"
0 "Standard" 24 1 0 0.53 69.5 "Evening" "Tuesday" "TV" 0 "US"
0 "Standard" 39 2 2 0.38 169.9 "Evening" "Tuesday" "TV" 2 "US"
0 "Standard" 36 2 2 0.56 145.3 "Afternoon" "Monday" "TV" 3 "US"
1 "Standard" 28 1 2 0.91 179.7 "Evening" "Saturday" "Gaming Device" 2 "DE"
0 "Standard" 35 2 2 0.76 75.1 "Morning" "Thursday" "TV" 4 "MX"
0 "Standard" 27 1 3 0.39 111.2 "Morning" "Sunday" "TV" 3 "UK"
0 "Premium" 28 1 5 0.22 131.9 "Evening" "Tuesday" "TV" 2 "FR"
0 "Standard" 23 2 3 0.4 109.5 "Evening" "Friday" "TV" 1 "US"
0 "Premium" 22 1 2 0.79 140.6 "Evening" "Wednesday" "TV" 4 "US"
0 "Standard" 28 3 1 0.48 103.8 "Evening" "Saturday" "Mobile Device" 1 "UK"
0 "Standard" 40 3 1 0.63 69.4 "Evening" "Monday" "TV" 2 "FR"
0 "Premium" 16 0 5 0.39 134.9 "Evening" "Thursday" "TV" 1 "JP"
0 "Standard" 20 2 7 0.88 90.4 "Evening" "Thursday" "TV" 5 "FR"
0 "Premium" 30 0 4 0.37 197.8 "Afternoon" "Wednesday" "TV" 2 "UK"
0 "Standard" 39 2 1 0.46 83.4 "Evening" "Saturday" "TV" 3 "MX"
0 "Premium" 21 2 2 0.53 187.4 "Evening" "Sunday" "Gaming Device" 1 "MX"
1 "Standard" 23 0 2 0.86 187 "Evening" "Sunday" "TV" 1 "US"
1 "Premium" 48 2 4 0.89 155.1 "Evening" "Tuesday" "TV" 1 "UK"
1 "Standard" 31 1 2 0.89 141.8 "Morning" "Thursday" "TV" 0 "UK"
0 "Premium" 24 4 3 0.78 184.8 "Afternoon" "Monday" "Mobile Device" 2 "US"
0 "Standard" 26 5 3 0.96 53.1 "Morning" "Friday" "TV" 1 "MX"
0 "Premium" 36 2 4 0.98 96.3 "Morning" "Saturday" "Mobile Device" 2 "US"
1 "Standard" 28 0 7 0.81 209.8 "Afternoon" "Sunday" "TV" 1 "UK"
0 "Standard" 35 1 3 0.79 58.4 "Evening" "Thursday" "TV" 1 "US"
1 "Premium" 35 2 1 0.63 248.6 "Afternoon" "Friday" "TV" 6 "US"
0 "Standard" 38 1 3 0.82 181.2 "Afternoon" "Friday" "Gaming Device" 3 "US"
0 "Standard" 34 3 2 0.77 34.5 "Evening" "Sunday" "TV" 4 "DE"
0 "Standard" 22 0 1 0.28 135.8 "Evening" "Tuesday" "Mobile Device" 2 "US"
0 "Standard" 32 5 3 0.56 143 "Morning" "Friday" "TV" 1 "DE"
1 "Premium" 27 1 3 0.7 115.7 "Evening" "Sunday" "TV" 3 "US"
0 "Standard" 30 0 4 0.63 138.5 "Evening" "Saturday" "Mobile Device" 2 "FR"
0 "Standard" 24 1 5 0.78 65.9 "Evening" "Wednesday" "TV" 1 "US"
0 "Standard" 32 1 6 0.69 196.6 "Evening" "Tuesday" "TV" 3 "FR"
0 "Standard" 29 3 3 0.54 41.9 "Evening" "Thursday" "TV" 5 "JP"
0 "Standard" 29 0 5 0.42 119.8 "Evening" "Friday" "Mobile Device" 4 "US"
0 "Standard" 31 4 4 0.18 108.1 "Evening" "Friday" "Gaming Device" 2 "DE"
0 "Standard" 19 1 2 0.27 33.1 "Evening" "Friday" "TV" 3 "UK"
0 "Standard" 19 0 2 0.93 85.2 "Afternoon" "Thursday" "TV" 2 "US"
0 "Standard" 23 3 2 0.72 168.3 "Afternoon" "Monday" "TV" 1 "UK"
1 "Standard" 26 1 3 0.92 157 "Afternoon" "Monday" "TV" 2 "DE"
0 "Standard" 17 7 1 0.5 174.5 "Evening" "Monday" "Gaming Device" 2 "UK"
0 "Standard" 31 0 1 0.34 55.4 "Afternoon" "Friday" "TV" 4 "US"
0 "Standard" 24 3 1 0.29 113.2 "Afternoon" "Monday" "Mobile Device" 3 "US"
0 "Premium" 30 2 0 0.48 195.6 "Evening" "Saturday" "TV" 4 "FR"
0 "Standard" 30 1 4 0.2 115.1 "Evening" "Sunday" "PC" 1 "DE"
0 "Standard" 33 2 1 0.53 162.1 "Evening" "Friday" "Mobile Device" 1 "FR"
0 "Premium" 23 2 1 0.17 97.9 "Evening" "Tuesday" "TV" 4 "DE"
0 "Standard" 21 2 2 0.54 105.4 "Evening" "Sunday" "TV" 1 "US"
0 "Standard" 41 3 4 0.81 98.2 "Evening" "Sunday" "TV" 1 "US"
